adId,Price,Type,days_since,Parking,Lease_term,moving_date,pets_allowed_apt,size (sq.ft.),furnished_apt,AC,apt_size,Title_length,postal_code,longitude,latitude,District,desc_len
1505782753,1650,apartment,1,1.0, '1 an',na,0.0,,1,0.0,na,64,H4L 3Y8,-73.6974,45.5269,Saint-Laurent Inner Northeast,509
1553467794,1845,apartment,1,0.0, '1 an',na,0.0,,1,0.0,na,44,H3H 1X1,-73.5967,45.5123,Downtown Montreal South & West,644
1505793111,1499,apartment,1,0.0, '1 an',na,0.0,,1,0.0,4 1/2,61,H3V 1C2,-73.6177,45.4965,Côte-des-Neiges East,1121
1539392408,1395,apartment,1,0.0, '1 an',na,0.0,,1,0.0,3 1/2,43,H4C 0C2,-73.5922,45.478,Saint-Henri,1718
1505793128,1195,apartment,1,0.0, '1 an',na,0.0,,0,0.0,studio,56,H3V 1C2,-73.6177,45.4965,Côte-des-Neiges East,1883
1552371610,1899,apartment,1,0.0, '1 an',august,0.0,,0,0.0,4 1/2,43,H4C 0C2,-73.5922,45.478,Saint-Henri,1718
1569831819,1100,apartment,1,, '1 an',july,0.0,2000.0,1,1.0,4 1/2,64,H3M 1R2,-73.6979,45.5459,Cartierville Northeast,586
1569831794,3000,Room,1,,,na,0.0,,0,0.0,na,56,H1Z 2R2,-73.6444,45.5652,Saint-Michel West,1848
1569830761,550,apartment,1,0.0, '1 an',june,1.0,550.0,0,0.0,na,42,H3S2E3,-73.6292,45.5155,Côte-des-Neiges North,244
1569830753,1295,apartment,1,1.0, '1 an',july,0.0,,0,0.0,condo,63,H2S 2P2,-73.6144,45.5356,Petite-Patrie Southwest,1386
1569341962,1355,apartment,4,1.0, '1 an',august,1.0,750.0,0,0.0,4 1/2,53,H3V 1B4,-73.6177,45.4965,Côte-des-Neiges East,1719
1569492774,1495,apartment,3,0.0, '1 an',july,0.0,250.0,1,0.0,na,38,H3W 2C5,-73.6442,45.4988,Côte-des-Neiges Southwest,703
1567395957,895,apartment,1,0.0, '1 an',july,1.0,1100.0,1,0.0,studio,64,H2G 2X3,-73.6061,45.5434,Petite-Patrie Northeast,2343
1564698301,1475,apartment,2,0.0, '1 an',may,1.0,1.0,0,0.0,condo,57,H3N 1S8,-73.6464,45.5335,Parc-Extension,1072
1553940613,825,apartment,1,0.0, '1 an',july,1.0,750.0,0,0.0,3 1/2,42,H8T 1T9,-73.7192,45.4648,Lachine West,897
1569830098,1250,apartment,1,0.0, '1 an',july,0.0,,0,0.0,4 1/2,53,H2L 2M5,-73.5744,45.5252,Centre-Sud South,547
1569830038,860,apartment,1,0.0, '1 an',july,0.0,,0,0.0,3 1/2,63,H8T 1N9,-73.7192,45.4648,Lachine West,1273
1569830602,860,apartment,1,0.0, '1 an',june,1.0,,1,0.0,3 1/2,63,H8T 1N9,-73.7192,45.4648,Lachine West,1085
1569831006,1250,apartment,1,0.0, '1 an',july,1.0,,0,0.0,studio,62,H2J 2W6,-73.5928,45.5289,Plateau Mont-Royal North Central,881
1569812746,1155,apartment,1,0.0, '1 an',july,0.0,,0,0.0,3 1/2,49,H2G 1A2,-73.6061,45.5434,Petite-Patrie Northeast,716
1569826182,775,apartment,1,0.0, '1 an',june,1.0,,0,1.0,2 1/2,55,H3S 1G2,-73.6292,45.5155,Côte-des-Neiges North,1343
1569831687,1350,Room,1,1.0,,na,0.0,,0,0.0,3 1/2,57,H2W 1S6,-73.5839,45.5194,Plateau Mont-Royal South Central,995
1569829709,875,apartment,1,2.0, '1 an',july,0.0,1100.0,0,0.0,na,47,H2J 2S7,-73.5928,45.5289,Plateau Mont-Royal North Central,494
1567255239,1875,apartment,1,0.0, '1 an',july,1.0,,0,0.0,na,62,H1K3N5,-73.5428,45.6077,Anjou East,626
1564781175,1300,apartment,1,0.0, '1 an',may,1.0,,0,0.0,4 1/2,58,H3X 1W1,-73.6483,45.4915,Hampstead,1196
1562068451,1445,apartment,1,0.0, '1 an',july,1.0,,0,0.0,na,49,H3X 1W1,-73.6483,45.4915,Hampstead,1208
1569831338,1245,Room,1,,,na,0.0,,0,0.0,4 1/2,53,H3X 1W1,-73.6483,45.4915,Hampstead,1194
1569831321,500,Room,1,1.0,,na,0.0,,0,0.0,na,29,H1Z 3N7,-73.6444,45.5652,Saint-Michel West,13
1569831243,866,apartment,1,0.0, '1 an',july,0.0,350.0,1,1.0,studio,55,H3H 2J1,-73.5967,45.5123,Downtown Montreal South & West,538
1569831244,990,apartment,1,0.0, '1 an',july,1.0,1250.0,0,1.0,na,21,H2L 3T8,-73.5744,45.5252,Centre-Sud South,1213
1569831167,2375,apartment,1,1.0, '1 an',july,0.0,600.0,0,1.0,na,61,H4E1M3,-73.5863,45.468,Ville Émard,2659
1569831037,1350,Room,1,1.0,,na,0.0,,0,0.0,3 1/2,57,H3C 0S3,-73.5679,45.503,Griffintown (Includes Île Notre-Dame & Île Sainte-Hélène),467
1569830882,875,Room,1,,,na,0.0,,0,0.0,na,36,H2L 3Z1,-73.5744,45.5252,Centre-Sud South,681
1569830606,660,apartment,1,0.0, '1 an',july,0.0,,0,0.0,na,64,H2T 1J3,-73.6024,45.5278,Plateau Mont-Royal West,279
1569817051,1355,apartment,1,0.0, '1 an',may,0.0,,0,0.0,4 1/2,54,H3V 1B4,-73.6177,45.4965,Côte-des-Neiges East,1381
1569830737,2325,apartment,1,0.0, '1 an',july,0.0,650.0,0,0.0,na,63,H3H 1C5,-73.5967,45.5123,Downtown Montreal South & West,2772
1569830729,1085,apartment,1,0.0, '1 an',july,0.0,500.0,0,1.0,4 1/2,63,H2G 1Y8,-73.6061,45.5434,Petite-Patrie Northeast,1521
1569830684,915,apartment,1,0.0, '1 an',july,0.0,2.0,1,1.0,na,50,H1W 3B6,-73.5616,45.5423,Hochelaga,3340
1569830564,1750,apartment,1,1.0, '1 an',september,1.0,850.0,0,1.0,4 1/2,56,H2L 3Z1,-73.5744,45.5252,Centre-Sud South,715
1559915125,750,apartment,1,0.0, '1 an',july,0.0,,0,0.0,na,24,H1K2C2,-73.5428,45.6077,Anjou East,289
1548811389,1250,apartment,1,0.0, '1 an',april,0.0,,0,0.0,4 1/2,64,H2E 1X3,-73.6256,45.5522,Villeray Northeast,632
1556961712,820,apartment,1,0.0, '1 an',na,0.0,,0,0.0,na,52,H2P 2L6,-73.6418,45.5409,Villeray West,538
1505829557,1460,apartment,1,0.0, '1 an',na,0.0,,0,0.0,4 1/2,48,H3N 2B6,-73.6464,45.5335,Parc-Extension,845
1515940511,725,apartment,1,0.0, '1 an',na,0.0,,0,0.0,studio,48,H2G 2W7,-73.6061,45.5434,Petite-Patrie Northeast,484
1551071205,850,apartment,1,0.0, '1 an',na,0.0,,0,0.0,na,47,H1L 5G1,-73.5362,45.5943,Mercier North,585
1557043593,750,apartment,1,0.0, '1 an',na,0.0,,0,0.0,na,63,H3S 1J1,-73.6292,45.5155,Côte-des-Neiges North,465
1505829591,1110,apartment,1,0.0, '1 an',na,0.0,,0,0.0,na,64,H3S 1H2,-73.6292,45.5155,Côte-des-Neiges North,766
1505829607,800,apartment,1,0.0, '1 an',april,0.0,,0,0.0,na,63,H3T 1J3,-73.616,45.5115,Côte-des-Neiges Northeast,589
1564502183,1360,apartment,1,0.0, '1 an',na,0.0,,0,0.0,na,61,H3T 1J3,-73.616,45.5115,Côte-des-Neiges Northeast,537
1540767348,825,apartment,1,0.0, '1 an',na,0.0,,0,0.0,na,56,H4V 1X7,-73.6555,45.4755,Côte-Saint-Luc East,501
1554786743,960,apartment,1,0.0, '1 an',na,0.0,,0,0.0,4 1/2,62,H3N 1Z8,-73.6464,45.5335,Parc-Extension,511
1554785732,800,apartment,1,0.0, '1 an',na,0.0,,0,0.0,studio,59,H2R 2S6,-73.6266,45.5452,Villeray Southeast,499
1565476504,840,apartment,1,0.0, '1 an',na,0.0,,0,0.0,2 1/2,43,H3N 2H5,-73.6464,45.5335,Parc-Extension,533
1546155303,820,apartment,1,0.0, '1 an',september,0.0,548.0,0,1.0,2 1/2,49,H2V 4J1,-73.6153,45.5298,Outremont,668
1562064046,1099,apartment,16,0.0, '1 an',na,0.0,,0,0.0,na,57,H1R 2T7,-73.6229,45.5844,Saint-Léonard West,422
1462841684,890,Room,7,1.0,,na,0.0,,0,0.0,na,39,H3N 2E1,-73.6464,45.5335,Parc-Extension,473
1567513588,995,apartment,14,0.0, '1 an',july,0.0,700.0,0,0.0,studio,61,H3G 2A9,-73.5853,45.5019,Downtown Montreal Southeast,1282
1568302985,995,apartment,10,0.0, '1 an',june,0.0,10.0,0,0.0,3 1/2,58,H1R 2N8,-73.6229,45.5844,Saint-Léonard West,1082
1535170975,725,apartment,1,0.0, '1 an',na,0.0,,0,0.0,3 1/2,43,H1E6X3,-73.5729,45.6595,Rivière-Des-Prairies Southwest,359
1561216377,880,apartment,1,0.0, '1 an',july,0.0,,0,0.0,na,56,H1T 3H3,-73.5869,45.5653,Rosemont North,525
1552369737,1275,apartment,1,0.0, '1 an',na,0.0,,0,0.0,4 1/2,64,H2A 2V5,-73.6118,45.5583,Saint-Michel East,466
1569830287,800,apartment,1,0.0, '1 an',june,0.0,1.0,0,0.0,3 1/2,64,H1T 3H3,-73.5869,45.5653,Rosemont North,542
1569830286,1100,Room,1,1.0,,na,0.0,,0,0.0,4 1/2,25,H2E2J6,-73.6256,45.5522,Villeray Northeast,108
1569830276,850,apartment,1,0.0, '1 an',june,1.0,550.0,0,1.0,na,41,H2J 2S4,-73.5928,45.5289,Plateau Mont-Royal North Central,484
1566549010,1500,apartment,1,0.0, '1 an',july,0.0,900.0,1,0.0,condo,59,H3C 0P8,-73.5679,45.503,Griffintown (Includes Île Notre-Dame & Île Sainte-Hélène),992
1569830239,1350,apartment,1,0.0, '1 an',june,0.0,689.0,0,1.0,4 1/2,62,,-1.0,-1.0,-1,430
1569830039,1350,apartment,1,0.0, '1 an',july,0.0,640.0,0,0.0,condo,63,H4N0B3,-73.6807,45.5329,Saint-Laurent Outer Northeast,1108
1505844414,870,apartment,1,0.0, '1 an',na,0.0,,0,0.0,3 1/2,59,,-1.0,-1.0,-1,500
1555909535,1900,apartment,1,0.0, '1 an',na,0.0,,1,0.0,4 1/2,58,H3W 1J4,-73.6442,45.4988,Côte-des-Neiges Southwest,983
1569829966,1500,Room,1,1.0,,na,0.0,,0,0.0,3 1/2,46,H2S 3A4,-73.6144,45.5356,Petite-Patrie Southwest,367
1569812972,850,apartment,1,0.0, '1 an',june,0.0,,0,0.0,na,58,H2J 2S7,-73.5928,45.5289,Plateau Mont-Royal North Central,475
1569829830,1094,apartment,1,0.0, '1 an',july,1.0,650.0,0,0.0,3 1/2,53,H1M 3B7,-73.5559,45.5902,Mercier West,1621
1569829778,926,apartment,1,0.0, '1 an',august,0.0,950.0,1,1.0,3 1/2,64,H3H 1V8,-73.5967,45.5123,Downtown Montreal South & West,561
1569829697,1800,Room,1,,,na,0.0,,0,0.0,na,64,H4C1Y2,-73.5922,45.478,Saint-Henri,3130
1559469013,270,apartment,1,0.0, '1 an',july,1.0,375.0,0,0.0,na,26,H1Z 1S5,-73.6444,45.5652,Saint-Michel West,209
1569829634,850,Room,1,,,na,0.0,,0,0.0,2 1/2,55,H3W 1Y5,-73.6442,45.4988,Côte-des-Neiges Southwest,2337
1569559630,600,apartment,1,0.0, '1 an',august,1.0,975.0,0,0.0,na,62,H2X2J8,-73.5739,45.5148,Plateau Mont-Royal Southeast,1345
1569829615,1245,Room,1,1.0,,na,0.0,,0,0.0,3 1/2,62,H3W 1Y5,-73.6442,45.4988,Côte-des-Neiges Southwest,1159
1569829384,850,apartment,1,1.0, '1 an',june,0.0,1000.0,0,0.0,na,47,H2L 3Z1,-73.5744,45.5252,Centre-Sud South,679
1389897288,2000,Room,1,,,na,0.0,,0,0.0,condo,50,H2X2J8,-73.5739,45.5148,Plateau Mont-Royal Southeast,708
1569829368,750,Room,1,1.0,,na,0.0,,0,0.0,na,24,H2T 1S1,-73.6024,45.5278,Plateau Mont-Royal West,495
1569829316,775,apartment,1,0.0, '1 an',june,0.0,355.0,1,1.0,studio,46,H2J 2S7,-73.5928,45.5289,Plateau Mont-Royal North Central,569
1569829231,1050,apartment,1,0.0, '1 an',june,1.0,800.0,0,0.0,2 1/2,48,H2L 5B6,-73.5744,45.5252,Centre-Sud South,456
1569823667,800,Room,1,0.0,,na,0.0,,0,0.0,na,25,H2N 1X7,-73.659,45.5402,Ahuntsic Southeast,60
1569828936,2230,apartment,1,0.0, '1 an',july,0.0,1000.0,0,0.0,na,64,H2L 2H1,-73.5744,45.5252,Centre-Sud South,272
1569828888,1500,apartment,1,1.0, '1 an',july,1.0,1.0,0,0.0,na,42,H2V 3Y6,-73.6153,45.5298,Outremont,524
1569828732,945,apartment,1,0.0, '1 an',july,0.0,700.0,1,0.0,na,55,H4B 1X6,-73.636,45.4681,Notre-Dame-de-Grâce Southwest,1516
1569828613,900,apartment,1,0.0, '1 an',july,0.0,850.0,1,0.0,na,51,H4E 3C8,-73.5863,45.468,Ville Émard,845
1569828594,1615,apartment,1,0.0, '1 an',august,1.0,1300.0,1,0.0,na,61,H2S3H8,-73.6144,45.5356,Petite-Patrie Southwest,716
1569828508,2100,Room,1,,,na,0.0,,0,0.0,na,58,H2J 2K9,-73.5928,45.5289,Plateau Mont-Royal North Central,788
1569828429,400,apartment,1,2.0, 'Au mois',july,0.0,1200.0,1,0.0,na,9,H2B2Z1,-73.647,45.5664,Ahuntsic North,233
1569828396,2200,Room,1,,,na,0.0,,0,0.0,na,54,H2A 2C5,-73.6118,45.5583,Saint-Michel East,690
1569828253,685,apartment,1,0.0, '1 an',july,0.0,900.0,0,0.0,na,62,H1W 3T4,-73.5616,45.5423,Hochelaga,1380
1569828234,1000,Room,1,,,na,0.0,,0,0.0,4 1/2,24,H1L 5S4,-73.5362,45.5943,Mercier North,278
1564895249,685,apartment,2,0.0, '1 an',may,0.0,1000.0,0,0.0,na,63,H1W 3T4,-73.5616,45.5423,Hochelaga,1536
1568236267,900,apartment,10,1.0, '1 an',june,1.0,1800.0,0,1.0,4 1/2,33,H1G 2V2,-73.6389,45.6061,Montreal North North,500
1568874673,1800,apartment,6,1.0, '1 an',july,1.0,1200.0,0,0.0,condo,64,H3C 2C7,-73.5679,45.503,Griffintown (Includes Île Notre-Dame & Île Sainte-Hélène),1615
1563407807,1225,apartment,8,0.0, '1 an',june,0.0,,0,0.0,na,34,H1H 1M9,-73.6524,45.5829,Montreal North South,213
1569828206,950,apartment,1,1.0, '1 an',july,0.0,900.0,0,0.0,studio,41,H2L 1H8,-73.5744,45.5252,Centre-Sud South,2325
1569812763,650,apartment,1,0.0, '1 an',july,0.0,,0,0.0,studio,63,H1N 1L4,-73.5499,45.5719,Mercier Southeast,469
1569827942,1180,Room,1,,,na,0.0,,0,0.0,na,45,H1W 3N2,-73.5616,45.5423,Hochelaga,355
1569827861,775,apartment,1,0.0, '1 an',july,1.0,900.0,0,0.0,3 1/2,59,H3S 1G2,-73.6292,45.5155,Côte-des-Neiges North,1343
1569827807,575,apartment,1,0.0, 'Au mois',june,1.0,20.0,1,0.0,na,64,H2A 2W1,-73.6118,45.5583,Saint-Michel East,2191
1569827717,1295,apartment,1,1.0, '1 an',july,1.0,1500.0,0,0.0,na,54,H2Z 1M1,-73.5623,45.5066,Downtown Montreal Northeast,385
1569827651,775,apartment,1,0.0, '1 an',july,1.0,900.0,1,0.0,na,28,H2M1Y5,-73.6515,45.55,Ahuntsic East,129
1569827430,1880,apartment,1,0.0, '1 an',july,0.0,636.0,0,1.0,na,59,H3W 2E6,-73.6442,45.4988,Côte-des-Neiges Southwest,772
1569825604,1450,apartment,1,0.0, '1 an',june,1.0,900.0,0,0.0,na,39,H4G 1Z7,-73.5798,45.4644,Verdun North,274
1556327531,1380,apartment,1,0.0, '1 an',may,1.0,1300.0,0,1.0,condo,56,H3H 0A2,-73.5967,45.5123,Downtown Montreal South & West,1060
1566747839,1990,apartment,1,0.0, '1 an',july,0.0,1205.0,0,1.0,4 1/2,49,H2W 2G7,-73.5839,45.5194,Plateau Mont-Royal South Central,1127
1569827304,2600,Room,1,,,na,0.0,,0,0.0,condo,31,H2T 2P6,-73.6024,45.5278,Plateau Mont-Royal West,684
1569826952,2120,apartment,1,0.0, '1 an',july,0.0,550.0,0,0.0,condo,64,H3A 1L6,-73.5804,45.5078,Downtown Montreal North,3417
1569826918,490,apartment,1,0.0, '1 an',june,0.0,860.0,0,0.0,na,20,H1W 2B1,-73.5616,45.5423,Hochelaga,173
1569812958,900,apartment,1,0.0, '1 an',july,1.0,,0,0.0,4 1/2,63,H2R 2M5,-73.6266,45.5452,Villeray Southeast,565
1569826228,1250,apartment,1,1.0, '1 an',july,1.0,1.0,0,0.0,4 1/2,22,H2K1X4,-73.5672,45.53,Centre-Sud North,203
1569826034,1095,apartment,1,0.0, '1 an',july,0.0,500.0,1,1.0,3 1/2,46,H1M 3B7,-73.5559,45.5902,Mercier West,744
1569825980,945,Room,1,,,na,0.0,,0,0.0,na,64,H4B 1X6,-73.636,45.4681,Notre-Dame-de-Grâce Southwest,1516
1558651113,1145,apartment,1,1.0, '1 an',august,0.0,1350.0,0,1.0,na,23,H3K 1S7,-73.564,45.4858,Pointe-Saint-Charles,759
1569825779,595,apartment,1,0.0, '1 an',june,0.0,860.0,0,0.0,na,63,H8P 2R9,-73.5979,45.4371,LaSalle Southeast,2177
1569811340,1700,apartment,1,0.0, '1 an',june,0.0,,0,0.0,3 1/2,53,H1V 3H6,-73.551,45.5702,Maisonneuve,1554
1569825643,1250,apartment,1,0.0, '1 an',july,1.0,900.0,1,1.0,4 1/2,22,H2K1X4,-73.5672,45.53,Centre-Sud North,184
1569329089,825,apartment,1,0.0, '1 an',july,0.0,400.0,0,0.0,na,55,H1V 1K6,-73.551,45.5702,Maisonneuve,3352
1566251808,1800,apartment,1,0.0, '1 an',august,0.0,900.0,0,0.0,na,35,H2G1G7,-73.6061,45.5434,Petite-Patrie Northeast,1343
1567456143,695,apartment,1,0.0, '1 an',june,0.0,600.0,0,0.0,2 1/2,57,H1V 2E7,-73.551,45.5702,Maisonneuve,975
1569824939,1600,apartment,1,1.0, '1 an',july,1.0,1075.0,1,1.0,na,61,H1Y 3C4,-73.598,45.5525,Rosemont South,616
1569825200,900,Room,1,,,na,0.0,,0,0.0,na,61,H4B 1N9,-73.636,45.4681,Notre-Dame-de-Grâce Southwest,1023
1569824960,2350,apartment,1,0.0, '1 an',july,1.0,500.0,0,0.0,condo,57,H2X 2L2,-73.5739,45.5148,Plateau Mont-Royal Southeast,3141
1569824710,995,apartment,1,1.0, '1 an',june,1.0,800.0,1,0.0,na,18,H1X 2G8,-73.5935,45.5577,Rosemont Central,902
1569824686,1550,apartment,1,0.0, '1 an',june,0.0,700.0,0,1.0,condo,61,H3H 0A2,-73.5967,45.5123,Downtown Montreal South & West,887
1569824579,1500,apartment,1,1.0, '1 an',august,1.0,792.0,0,1.0,condo,61,H8P 3C1,-73.5979,45.4371,LaSalle Southeast,1211
1569824467,1690,apartment,1,0.0, '1 an',june,1.0,450.0,1,0.0,condo,64,H3G 1T6,-73.5853,45.5019,Downtown Montreal Southeast,2972
1512462940,1550,apartment,1,0.0, '1 an',na,0.0,,0,,na,59,H3L 2N8,-73.6754,45.5529,Ahuntsic Southwest,1299
1505830068,1140,apartment,1,0.0, '1 an',na,0.0,,1,,3 1/2,55,H2X 3J6,-73.5739,45.5148,Plateau Mont-Royal Southeast,514
1546155303,1120,apartment,1,0.0, '1 an',september,0.0,548.0,0,1.0,3 1/2,57,H3H 1T6,-73.5967,45.5123,Downtown Montreal South & West,2080
1568812654,1425,apartment,5,0.0, '1 an',june,0.0,1000.0,0,0.0,condo,64,H1S 3A9,-73.5985,45.5716,Saint-Léonard Southeast,2244
1568626014,1099,apartment,8,, 'Non disponible',na,,,0,0.0,na,57,H1R 2T7,-73.6229,45.5844,Saint-Léonard West,422
1544402041,900,apartment,18,0.0, '1 an',january,0.0,400.0,1,1.0,na,11,H1G 4X8,-73.6389,45.6061,Montreal North North,140
1532591934,1350,apartment,3,0.0, '1 an',july,0.0,,0,1.0,na,36,H3H 1C3,-73.5967,45.5123,Downtown Montreal South & West,3906
1505830068,900,apartment,1,0.0, '1 an',na,0.0,,1,,studio,60,H1V 2L9,-73.551,45.5702,Maisonneuve,1119
1505830094,1150,apartment,1,0.0, 'Au mois',na,0.0,,0,1.0,na,44,H1B 5G6,-73.5502,45.6454,Montreal East,505
1525863879,1425,apartment,1,0.0, '1 an',na,0.0,,0,1.0,condo,64,H1S 3A9,-73.5985,45.5716,Saint-Léonard Southeast,2244
1505830082,995,apartment,1,0.0, '1 an',na,0.0,,1,,na,64,H2X 2N4,-73.5739,45.5148,Plateau Mont-Royal Southeast,1347
1569824291,820,apartment,1,0.0, '1 an',july,0.0,900.0,0,0.0,na,63,H4B 1M5,-73.636,45.4681,Notre-Dame-de-Grâce Southwest,2135
1569816014,1490,apartment,1,0.0, '1 an',july,0.0,,0,0.0,4 1/2,63,H2L 4G4,-73.5744,45.5252,Centre-Sud South,1613
1569824082,1000,Room,1,,,na,0.0,,0,0.0,4 1/2,24,H1L 5S4,-73.5362,45.5943,Mercier North,278
1569824064,640,apartment,1,0.0, '1 an',july,0.0,1200.0,0,0.0,studio,61,H1V 1B9,-73.551,45.5702,Maisonneuve,2707
1569824049,500,apartment,1,0.0, '1 an',july,0.0,350.0,0,0.0,na,14,H2K2Z9,-73.5672,45.53,Centre-Sud North,294
1569823941,1495,apartment,1,0.0, '1 an',july,1.0,1250.0,0,0.0,na,62,H4H 2N4,-73.5818,45.4532,Verdun South,434
1569823938,575,apartment,1,0.0, '1 an',june,0.0,750.0,0,0.0,na,57,H3L 3L4,-73.6754,45.5529,Ahuntsic Southwest,460
1569823919,1425,Room,1,1.0,,na,0.0,,0,0.0,na,56,H2K 1B4,-73.5672,45.53,Centre-Sud North,453
1569823876,820,apartment,1,0.0, '1 an',june,1.0,732.0,0,1.0,3 1/2,48,H2E 2H4,-73.6256,45.5522,Villeray Northeast,331
1569823752,1100,apartment,1,0.0, '1 an',july,0.0,500.0,0,0.0,na,62,H2K4E6,-73.5672,45.53,Centre-Sud North,2464
1558758824,1550,apartment,1,0.0, '1 an',na,0.0,,0,0.0,condo,59,H3H 0A2,-73.5967,45.5123,Downtown Montreal South & West,887
1558713327,715,apartment,1,0.0, '1 an',na,0.0,,0,0.0,na,50,H3S 1X4,-73.6292,45.5155,Côte-des-Neiges North,524
1551598575,1495,apartment,1,1.0, '1 an',na,0.0,,0,0.0,3 1/2,50,H4C 2B5,-73.5922,45.478,Saint-Henri,598
1549065404,1299,apartment,1,0.0, '1 an',na,0.0,,0,0.0,na,31,H4G 2Z2,-73.5798,45.4644,Verdun North,384
1558713309,2999,apartment,1,0.0, '1 an',na,0.0,,0,0.0,na,29,H3T 1M9,-73.616,45.5115,Côte-des-Neiges Northeast,748
1505769280,999,apartment,1,0.0, '1 an',na,0.0,,0,0.0,3 1/2,47,H3W 1P8,-73.6442,45.4988,Côte-des-Neiges Southwest,868
1505846052,1199,apartment,1,0.0, '1 an',na,0.0,,0,0.0,na,56,H3W 2T7,-73.6442,45.4988,Côte-des-Neiges Southwest,841
1505787168,999,apartment,1,0.0, '1 an',na,0.0,,0,,3 1/2,59,H4J 2K7,-73.7231,45.5353,Cartierville Central,482
1532943672,899,apartment,1,0.0, '1 an',na,0.0,,0,0.0,2 1/2,58,H3W 1M4,-73.6442,45.4988,Côte-des-Neiges Southwest,992
1505846078,1299,apartment,1,0.0, '1 an',na,0.0,,0,0.0,na,37,H4J 1S7,-73.7231,45.5353,Cartierville Central,534
1505769535,1100,apartment,1,0.0, '1 an',na,0.0,,0,0.0,4 1/2,44,H2G 2N8,-73.6061,45.5434,Petite-Patrie Northeast,619
1505769536,1450,apartment,1,0.0, '1 an',na,0.0,,0,0.0,4 1/2,62,H2X 2J7,-73.5739,45.5148,Plateau Mont-Royal Southeast,1726
1516243802,1599,apartment,1,0.0, '1 an',na,0.0,,0,0.0,condo,55,H3L 2C8,-73.6754,45.5529,Ahuntsic Southwest,2464
1505846089,1250,apartment,1,0.0, '1 an',na,0.0,,0,0.0,condo,55,H3L 2C8,-73.6754,45.5529,Ahuntsic Southwest,2447
1569823683,1099,apartment,1,0.0, '1 an',july,0.0,900.0,0,0.0,studio,64,H2X 2J7,-73.5739,45.5148,Plateau Mont-Royal Southeast,1708
1569822558,875,apartment,1,0.0, '1 an',june,1.0,,0,0.0,2 1/2,59,H2X 2J7,-73.5739,45.5148,Plateau Mont-Royal Southeast,1718
1569810218,2340,apartment,1,0.0, '1 an',na,0.0,,0,0.0,na,61,H4C 1K1,-73.5922,45.478,Saint-Henri,771
1569819581,950,apartment,1,0.0, '1 an',na,0.0,,1,1.0,3 1/2,60,H1T 2N8,-73.5869,45.5653,Rosemont North,817
1569812957,1095,apartment,1,0.0, '1 an',june,1.0,,0,0.0,4 1/2,26,H1T 3R8,-73.5869,45.5653,Rosemont North,666
1569820861,1585,apartment,1,0.0, '1 an',june,1.0,1800.0,1,1.0,condo,43,H2R 1W6,-73.6266,45.5452,Villeray Southeast,929
1567749569,1325,apartment,1,0.0, '1 an',july,1.0,900.0,0,0.0,4 1/2,42,H1M 3B7,-73.5559,45.5902,Mercier West,1467
1567748593,4000,apartment,1,0.0, '1 an',july,1.0,600.0,0,0.0,na,56,H2L 3C7,-73.5744,45.5252,Centre-Sud South,1134
1559852870,890,apartment,1,0.0, '1 an',june,0.0,1.0,0,0.0,4 1/2,34,H1L 2M9,-73.5362,45.5943,Mercier North,685
1563375794,860,apartment,4,1.0, '1 an',july,0.0,522.0,0,1.0,3 1/2,26,H4G 1X3,-73.5798,45.4644,Verdun North,422
1559155401,700,apartment,5,0.0, '1 an',june,0.0,900.0,0,0.0,na,45,H1E 1Y5,-73.5729,45.6595,Rivière-Des-Prairies Southwest,536
1505844409,1250,apartment,3,0.0, '1 an',na,0.0,,1,0.0,condo,61,H4E 0A2,-73.5863,45.468,Ville Émard,1216
1462841684,1495,Room,7,1.0,,na,0.0,,0,0.0,4 1/2,48,H2J 3J6,-73.5928,45.5289,Plateau Mont-Royal North Central,589
1569823056,1900,Room,1,,,na,0.0,,0,0.0,condo,54,H3W 1J4,-73.6442,45.4988,Côte-des-Neiges Southwest,984
1569823022,995,Room,1,,,na,0.0,,0,0.0,studio,61,H3G 2A9,-73.5853,45.5019,Downtown Montreal Southeast,1282
1569822901,490,apartment,1,0.0, 'Au mois',june,0.0,330.0,1,1.0,na,16,H3L 1W8,-73.6754,45.5529,Ahuntsic Southwest,272
1569811586,1120,apartment,1,0.0, '1 an',july,1.0,350.0,0,0.0,na,19,H1Z 4A8,-73.6444,45.5652,Saint-Michel West,533
1551598619,450,apartment,1,0.0, '1 an',february,0.0,690.0,0,1.0,na,13,H3W 1L4,-73.6442,45.4988,Côte-des-Neiges Southwest,338
1551598632,1500,apartment,1,0.0, '1 an',february,1.0,740.0,0,1.0,na,48,H2L 3T1,-73.5744,45.5252,Centre-Sud South,793
1564868062,1055,apartment,1,0.0, '1 an',may,0.0,535.0,0,1.0,studio,53,H3X 1Y9,-73.6483,45.4915,Hampstead,1994
1564857161,1870,apartment,1,0.0, '1 an',july,0.0,740.0,0,1.0,na,46,H2L2X4,-73.5744,45.5252,Centre-Sud South,2319
1563475070,1820,apartment,1,0.0, '1 an',july,0.0,1437.0,0,0.0,na,54,H2L2X4,-73.5744,45.5252,Centre-Sud South,2077
1569822805,1590,Room,1,,,na,0.0,,0,0.0,na,44,H2L2X4,-73.5744,45.5252,Centre-Sud South,2173
1569822697,1776,apartment,1,0.0, '1 an',june,1.0,630.0,0,1.0,na,50,H2L2X4,-73.5744,45.5252,Centre-Sud South,2290
