,Price,longitude,latitude,geometry
1484,1095.0,-73.5863,45.468,POINT (-73.58629999999999 45.468)
1485,1430.0,-73.5869,45.5653,POINT (-73.5869 45.5653)
1486,915.0,-73.6524,45.5829,POINT (-73.6524 45.5829)
1487,1915.0,-73.5679,45.503,POINT (-73.56789999999999 45.503)
1488,1150.0,-73.6555,45.4755,POINT (-73.6555 45.4755)
1489,1690.0,-73.551,45.5702,POINT (-73.551 45.5702)
1490,1430.0,-73.5679,45.503,POINT (-73.56789999999999 45.503)
1491,1200.0,-73.6807,45.5329,POINT (-73.6807 45.5329)
1492,875.0,-73.5616,45.5423,POINT (-73.5616 45.5423)
1493,1650.0,-73.6524,45.5829,POINT (-73.6524 45.5829)
1494,547.0,-73.6442,45.4988,POINT (-73.6442 45.4988)
1495,925.0,-73.5744,45.5252,POINT (-73.5744 45.5252)
1496,1275.0,-73.5935,45.5577,POINT (-73.59350000000001 45.5577)
1497,1300.0,-73.5672,45.53,POINT (-73.5672 45.53)
1498,1950.0,-73.5739,45.5148,POINT (-73.57389999999999 45.5148)
1499,750.0,-73.6418,45.5409,POINT (-73.6418 45.5409)
1500,2525.0,-73.5739,45.5148,POINT (-73.57389999999999 45.5148)
1501,925.0,,,POINT (nan nan)
1502,950.0,-73.6256,45.5522,POINT (-73.62560000000001 45.5522)
1503,650.0,-73.5839,45.5194,POINT (-73.5839 45.5194)
1504,815.0,-73.551,45.5702,POINT (-73.551 45.5702)
1505,550.0,-73.5672,45.53,POINT (-73.5672 45.53)
1506,1500.0,-73.5499,45.5719,POINT (-73.54989999999999 45.5719)
1507,630.0,-73.5502,45.6454,POINT (-73.5502 45.6454)
1508,1650.0,-73.5967,45.5123,POINT (-73.5967 45.5123)
1509,850.0,-73.6024,45.5278,POINT (-73.6024 45.5278)
1510,1600.0,-73.6061,45.5434,POINT (-73.6061 45.5434)
1511,1050.0,-73.6144,45.5356,POINT (-73.6144 45.5356)
1512,1050.0,-73.6292,45.5155,POINT (-73.6292 45.5155)
1513,3800.0,-73.5672,45.5058,POINT (-73.5672 45.5058)
1514,1300.0,-73.564,45.4858,POINT (-73.56399999999999 45.4858)
1515,1550.0,-73.6464,45.5335,POINT (-73.6464 45.5335)
1516,810.0,-73.6557,45.4473,POINT (-73.6557 45.4473)
1517,1450.0,-73.5922,45.478,POINT (-73.59220000000001 45.478)
1518,960.0,-73.5967,45.5123,POINT (-73.5967 45.5123)
1519,1950.0,-73.5967,45.5123,POINT (-73.5967 45.5123)
1520,1135.0,-73.5744,45.5252,POINT (-73.5744 45.5252)
1521,1045.0,-73.5967,45.5123,POINT (-73.5967 45.5123)
1522,1250.0,-73.5967,45.5123,POINT (-73.5967 45.5123)
1523,810.0,-73.5967,45.5123,POINT (-73.5967 45.5123)
1524,1595.0,-73.636,45.4681,POINT (-73.636 45.4681)
